Date,Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
8/8/2014,572.02,579.56,569.02,577.94,1493300,11.75306154,613.1746231,566.1623769,571.81,574.49,573.14,573.6,576.05,575.93,582.121,589.6685,579.4502,561.415,576.8513251,576.8513251,576.8513251,576.8513251,576.8513251,-1.77973416,1.554529217,10.31594607,20.95686666,1333.333333,-3.367442483,46.09715216,-74.69850458,25.30149542,0.012290775,9153929,-13006643,8/8/2014,8,4,220,32,0,0,0,0,0,0,0,2014,8,89.66,89.02,89.3,89.44,90.094,90.4755,88.9678,1931.59,1909.57,1925.15,16553.93,16368.27,16493.37,577.25
8/11/2014,579,579.69,575.3,577.25,1203400,12.01583368,612.8496674,564.7863326,577.94,571.81,574.49,582.27,572.02,574.926,579.944,588.818,579.5622,561.72015,576.9842167,576.9842167,576.9842167,576.9842167,576.9842167,-2.0310006,0.837423254,9.892664212,21.47926264,1333.333333,-3.634269307,45.67077593,-76.36275929,23.63724071,0.009685033,-830346,-20469834,8/11/2014,11,0,223,33,0,0,0,0,0,0,0,2014,8,90.19,89.66,89.02,90.06,89.97,90.4575,89.0508,1936.92,1931.59,1938.99,16569.98,16553.93,16569.28,572.12
8/12/2014,575,575.9,569.91,572.12,1394500,12.52813545,612.8272709,562.7147291,577.25,577.94,571.81,573.14,579,574.722,577.761,587.771,579.7178,562.0143,575.3628112,575.3628112,575.3628112,575.3628112,575.3628112,-2.613947233,0.147149156,9.710331054,22.51145241,1333.333333,-3.675393552,42.5217045,-88.73613121,11.26386879,0.007451206,-7153785,-29200830,8/12/2014,12,1,224,33,0,0,0,0,0,0,0,2014,8,90.15,90.19,89.66,89.37,89.858,90.453,89.1348,1933.75,1936.92,1920.21,16560.54,16569.98,16429.47,584.56
8/13/2014,576.45,586.13,575.2,584.56,1899400,12.52888645,612.5257729,562.4102271,572.12,577.25,577.94,574.49,575,576.736,576.673,587.468,580.3188,562.39655,578.4285408,578.4285408,578.4285408,578.4285408,578.4285408,-2.048518559,-0.291984387,10.01745026,21.73042739,1333.333333,-1.827220207,51.29230617,-49.15304606,50.84695394,0.012520912,23628536,-11510364,8/13/2014,13,2,225,33,0,0,0,0,0,0,0,2014,8,91.1,90.15,90.19,89.3,89.806,90.4785,89.2386,1946.72,1933.75,1920.24,16651.8,16560.54,16443.34,584.65
8/14/2014,586.69,587.8,580.92,584.65,1272900,12.45095366,612.5614073,562.7575927,584.56,572.12,577.25,571.81,576.45,579.304,577.183,587.6595,580.9366,562.77975,580.5023605,580.5023605,580.5023605,580.5023605,580.5023605,-1.574994458,-0.548586401,9.793346674,20.76183555,1333.333333,0.879993098,51.35014426,-48.88558692,51.11441308,0.011901224,114561,4875207,8/14/2014,14,3,226,33,0,0,0,0,0,0,0,2014,8,91.58,91.1,90.15,89.02,89.987,90.588,89.3456,1955.18,1946.72,1909.57,16713.58,16651.8,16368.27,583.71
8/15/2014,587.5,589.47,580.76,583.71,1723400,11.77347441,610.1364488,563.0425512,584.65,584.56,572.12,577.94,586.69,580.458,578.194,586.5895,581.3122,563.1051,581.5715737,581.5715737,581.5715737,581.5715737,581.5715737,-1.261036892,-0.691076499,9.715964769,19.61644605,1333.333333,1.762552301,50.67333572,-47.61597938,52.38402062,0.011564554,-1619996,-36880760,8/15/2014,15,4,227,33,0,0,0,0,0,0,0,2014,8,92.02,91.58,91.1,89.66,90.245,90.6485,89.4468,1955.06,1955.18,1931.59,16662.91,16713.58,16553.93,592.7
8/18/2014,587.1,595.05,586.55,592.7,1466000,11.53697893,609.3764579,563.2285421,583.71,584.65,584.56,577.25,587.5,583.548,579.237,586.3025,581.8456,563.48995,585.2810491,585.2810491,585.2810491,585.2810491,585.2810491,-0.283536954,-0.60956859,9.831967285,18.64654263,1333.333333,1.791265221,56.56909284,-18.5483871,81.4516129,0.0127268,13179340,-8414840,8/18/2014,18,0,230,34,0,0,0,0,0,0,0,2014,8,92.73,92.02,91.58,90.19,90.512,90.75,89.5522,1971.74,1955.06,1936.92,16838.74,16662.91,16569.98,597.11
8/19/2014,595.59,597.81,594.44,597.11,1043200,11.11065088,608.2008018,563.7581982,592.7,583.71,584.65,572.12,587.1,588.546,581.634,585.9795,582.3732,563.89645,589.2240327,589.2240327,589.2240327,589.2240327,589.2240327,0.837336638,-0.320187544,9.494683908,18.0943035,1333.333333,4.182224238,59.14855321,-2.305665349,97.69433465,0.009948523,4600512,-6739072,8/19/2014,19,1,231,34,0,0,0,0,0,0,0,2014,8,93.25,92.73,92.02,90.15,90.9,90.849,89.6694,1981.6,1971.74,1933.75,16919.59,16838.74,16560.54,595.41
8/20/2014,596.95,596.99,593,595.41,967300,10.41404238,606.3185848,564.6624152,597.11,592.7,583.71,584.56,595.59,590.716,583.726,585.4905,582.9154,564.30335,591.2860218,591.2860218,591.2860218,591.2860218,591.2860218,1.570359121,0.057921789,9.110063629,17.35699228,1333.333333,3.641490714,57.72527121,-7.90513834,92.09486166,0.007657135,-1644410,-9460194,8/20/2014,20,2,232,34,0,0,0,0,0,0,0,2014,8,93.25,93.25,92.73,91.1,91.295,90.9185,89.7836,1986.51,1981.6,1946.72,16979.13,16919.59,16651.8,592.42
8/21/2014,594.9,595.25,591.1,592.42,1132000,9.722656611,604.4063132,565.5156868,595.41,597.11,592.7,584.65,596.95,592.27,585.787,584.961,583.4138,564.6976,591.6640146,591.6640146,591.6640146,591.6640146,591.6640146,1.888250135,0.423987458,8.767201941,16.3743602,1333.333333,3.6043441,55.20896557,-17.75362319,82.24637681,0.008554954,-3384680,-11987880,8/21/2014,21,3,233,34,0,0,0,0,0,0,0,2014,8,93.44,93.25,93.25,91.58,91.737,91.0025,89.9018,1992.37,1986.51,1955.18,17039.49,16979.13,16713.58,592.54
8/22/2014,593.27,594.99,589.8,592.54,877200,9.402881641,603.4897633,565.8782367,592.42,595.41,597.11,583.71,594.9,594.036,587.247,584.684,584.0746,565.10395,591.9560097,591.9560097,591.9560097,591.9560097,591.9560097,2.125364176,0.764262802,8.511687517,15.25670028,1333.333333,2.526213794,55.29319537,-17.35836627,82.64163373,0.008364673,105264,-4859688,8/22/2014,22,4,234,34,0,0,0,0,0,0,0,2014,8,93.58,93.44,93.25,92.02,92.129,91.1115,90.0388,1988.4,1992.37,1955.06,17001.22,17039.49,16662.91,590.57
8/25/2014,594.77,595.58,589.26,590.57,1295600,8.901281561,602.0640631,566.4589369,592.54,592.42,595.41,592.7,593.27,593.61,588.579,584.2615,584.679,565.49735,591.4940065,591.4940065,591.4940065,591.4940065,591.4940065,2.129765614,1.037363364,8.355138408,14.31369923,1333.333333,2.307492421,53.51404708,-23.84716733,76.15283267,0.004930986,-2552332,-10947820,8/25/2014,25,0,237,35,0,0,0,0,0,0,0,2014,8,93.91,93.58,93.44,92.73,92.501,91.2355,90.1772,1997.92,1988.4,1971.74,17076.87,17001.22,16838.74,588.12
8/26/2014,592,592.05,587.45,588.12,1471700,8.659479138,601.2889583,566.6510417,590.57,592.54,592.42,597.11,594.77,591.812,590.179,583.97,585.3954,565.91555,590.3693376,590.3693376,590.3693376,590.3693376,590.3693376,1.913501605,1.212591012,8.086914236,13.45296507,1333.333333,2.796616095,51.30314753,-33.65751997,66.34248003,0.0019867,-3605665,-8580011,8/26/2014,26,1,238,35,0,0,0,0,0,0,0,2014,8,94.01,93.91,93.58,93.25,92.887,91.3725,90.3162,2000.02,1997.92,1981.6,17106.7,17076.87,16919.59,583
8/27/2014,587.81,589.37,580.9,583,1364600,8.228280245,599.8045605,566.8914395,588.12,590.57,592.54,595.41,592,589.33,590.023,583.348,586.043,566.28795,587.9128918,587.9128918,587.9128918,587.9128918,587.9128918,1.313824657,1.232837741,8.114277505,13.64192384,1333.333333,-0.266867387,46.93877764,-51.44147273,48.55852727,0.003206557,-6986752,-16975624,8/27/2014,27,2,239,35,0,0,0,0,0,0,0,2014,8,94.02,94.01,93.91,93.25,93.179,91.4925,90.4544,2000.12,2000.02,1986.51,17122.01,17106.7,16979.13,580.32
8/28/2014,580.02,584.71,577.88,580.32,1405800,8.211358164,599.8092163,566.9637837,583,588.12,590.57,592.42,587.81,586.91,589.59,583.3865,586.4362,566.66055,585.3819278,585.3819278,585.3819278,585.3819278,585.3819278,0.615230756,1.109316344,8.022543398,14.21094794,1333.333333,-0.740614043,44.79086551,-62.68817204,37.31182796,0.003184882,-3767544,1082466,8/28/2014,28,3,240,35,0,0,0,0,0,0,0,2014,8,93.92,94.02,94.01,93.44,93.413,91.7,90.5808,1996.74,2000.12,1992.37,17079.57,17122.01,17039.49,582.36
8/29/2014,582.35,582.9,578.24,582.36,1206100,7.889176113,599.6028522,568.0461478,580.32,583,588.12,592.54,580.02,584.874,589.455,583.8245,586.7836,567.04035,584.3746186,584.3746186,584.3746186,584.3746186,584.3746186,0.223623217,0.932177719,7.782361726,14.73932746,1333.333333,-0.231279231,46.78696783,-55.37634409,44.62365591,0.004414661,2460444,10565436,8/29/2014,29,4,241,35,0,0,0,0,0,0,0,2014,8,94.27,93.92,94.02,93.58,93.638,91.9415,90.7154,2003.37,1996.74,1988.4,17098.45,17079.57,17001.22,588.63
9/2/2014,582.95,589.3,582.4,588.63,1583000,7.951156073,600.0448121,568.2401879,582.36,580.32,583,590.57,582.35,584.486,589.048,584.1425,587.2258,567.39975,585.793079,585.793079,585.793079,585.793079,585.793079,0.414430722,0.82862832,7.722193032,14.0228037,1333.333333,-0.686688038,52.47446193,-40.60150376,59.39849624,0.007752387,9925410,10067880,9/2/2014,2,1,245,36,0,0,0,0,0,0,0,2014,9,94.54,94.27,93.92,93.91,93.819,92.1655,90.8532,2002.28,2003.37,1997.92,17067.56,17098.45,17076.87,589.52
9/3/2014,591.73,594.49,586.5,589.52,1579000,7.593778808,600.1490576,569.7739424,588.63,582.36,580.32,588.12,582.95,584.766,588.289,584.9615,587.5304,567.7567,587.035386,587.035386,587.035386,587.035386,587.035386,0.630198075,0.788942271,7.741322101,13.49436997,1333.333333,-1.271122574,53.2384715,-41.59558455,58.40441545,0.007520662,1405310,25864020,9/3/2014,3,2,246,36,0,0,0,0,0,0,0,2014,9,93.99,94.54,94.27,94.01,93.893,92.3965,90.9796,2000.72,2002.28,2000.02,17078.28,17067.56,17106.7,593.14
9/4/2014,592.13,598,590.6,593.14,1630800,7.382370465,600.6587409,571.1292591,589.52,588.63,582.36,583,591.73,586.794,588.062,585.894,587.9424,568.1359,589.0702574,589.0702574,589.0702574,589.0702574,589.0702574,1.080839755,0.847321768,7.794084808,13.49102002,1333.333333,-0.381249895,56.31464532,-24.15506958,75.84493042,0.005685121,5903496,30414420,9/4/2014,4,3,247,36,0,0,0,0,0,0,0,2014,9,93.9,93.99,94.54,94.02,93.958,92.6265,91.106,1997.65,2000.72,2000.12,17069.58,17078.28,17122.01,597.78
9/5/2014,595.13,598.5,593.55,597.78,1799100,7.051257353,601.2950147,573.0899853,593.14,589.52,588.63,580.32,592.13,590.286,588.598,587.1925,588.1794,568.54335,591.9735049,591.9735049,591.9735049,591.9735049,591.9735049,1.791731787,1.036203771,7.620221607,13.55644005,1333.333333,0.904763512,59.95132015,-3.491755577,96.50824442,0.00361823,8347824,46722627,9/5/2014,5,4,248,36,0,0,0,0,0,0,0,2014,9,94.37,93.9,93.99,93.92,94.051,92.894,91.2306,2007.71,1997.65,1996.74,17137.36,17069.58,17079.57,601.63
9/8/2014,599.14,603.52,598.02,601.63,1599200,7.396500666,603.1700013,573.5839987,597.78,593.14,589.52,582.36,595.13,594.14,589.507,588.377,588.5166,568.98595,595.1923366,595.1923366,595.1923366,595.1923366,595.1923366,2.635402389,1.356043495,7.485920064,14.27152387,1333.333333,1.534073649,62.72415221,-7.371294852,92.62870515,0.003352589,6156920,37885048,9/8/2014,8,0,251,37,0,0,0,0,0,0,0,2014,9,94.55,94.37,93.9,94.27,94.148,93.1385,91.3578,2001.54,2007.71,2003.37,17111.42,17137.36,17098.45,591.97
9/9/2014,600.27,600.6,590.48,591.97,1571200,6.949902763,603.0128055,575.2131945,601.63,597.78,593.14,588.63,599.14,594.808,589.647,589.113,588.6422,569.38745,594.1182244,594.1182244,594.1182244,594.1182244,594.1182244,2.495766509,1.583988098,7.747640059,13.63303045,1333.333333,0.237059112,52.83885291,-45.04680187,54.95319813,0.009919796,-15177792,23128064,9/9/2014,9,1,252,37,0,0,0,0,0,0,0,2014,9,93.77,94.55,94.37,94.54,94.134,93.3175,91.4618,1988.44,2001.54,2002.28,17013.87,17111.42,17067.56,593.42
9/10/2014,591.74,593.72,587.14,593.42,1160100,5.734592722,601.6471854,578.7088146,591.97,601.63,597.78,589.52,600.27,595.588,590.177,590.178,588.8172,569.7668,593.8854829,593.8854829,593.8854829,593.8854829,593.8854829,2.473592911,1.76190906,7.664237198,12.77316497,1333.333333,0.901176631,54.01048014,-39.39157566,60.60842434,0.009936676,1682145,24710130,9/10/2014,10,2,253,37,0,0,0,0,0,0,0,2014,9,94.54,93.77,94.55,93.99,94.187,93.537,91.5782,1995.69,1988.44,2000.72,17068.71,17013.87,17078.28,591.11
9/11/2014,590,591.95,586.04,591.11,1501400,5.581864879,601.6692298,579.3417702,593.42,591.97,601.63,593.14,591.74,595.182,590.988,590.5055,588.8096,570.14005,592.960322,592.960322,592.960322,592.960322,592.960322,2.243757836,1.858278816,7.643934541,12.13494032,1333.333333,1.391080617,51.8025521,-48.40093604,51.59906396,0.009740908,-3468234,9834170,9/11/2014,11,3,254,37,0,0,0,0,0,0,0,2014,9,94.47,94.54,93.77,93.9,94.232,93.7055,91.6736,1997.45,1995.69,1997.65,17049,17068.71,17069.58,584.9
9/12/2014,590.39,591.48,583.28,584.9,1851500,5.568325459,601.6546509,579.3813491,591.11,593.42,591.97,597.78,590,592.606,591.446,590.518,588.692,570.4471,590.273548,590.273548,590.273548,590.273548,590.273548,1.542733116,1.795169676,7.683653502,11.94082355,1333.333333,0.789219741,46.32048577,-72.62090484,27.37909516,0.009189683,-11497815,462875,9/12/2014,12,4,255,37,0,0,0,0,0,0,0,2014,9,93.99,94.47,94.54,94.37,94.239,93.826,91.7564,1985.54,1997.45,2007.71,16987.51,17049,17137.36,581.64
9/15/2014,582.24,583.92,577.01,581.64,1545400,5.718734195,601.8519684,578.9770316,584.9,591.11,593.42,601.63,590.39,588.608,591.374,590.4145,588.4632,570.70665,587.3956986,587.3956986,587.3956986,587.3956986,587.3956986,0.71585924,1.579307589,7.698392538,12.56482134,1333.333333,-0.123634865,43.70566716,-82.53489249,17.46510751,0.006980075,-5038004,-3198978,9/15/2014,15,0,258,38,0,0,0,0,0,0,0,2014,9,93.08,93.99,94.47,94.55,94.12,93.879,91.8096,1984.13,1985.54,2001.54,17031.14,16987.51,17111.42,588.78
9/16/2014,580.95,590.15,580.95,588.78,1579600,5.703435045,601.6253701,578.8116299,581.64,584.9,591.11,591.97,582.24,587.97,591.389,590.2185,588.4236,570.9901,587.8571324,587.8571324,587.8571324,587.8571324,587.8571324,0.629438291,1.389333729,7.805650214,12.13233943,1333.333333,0.025482901,50.3203938,-55.60165975,44.39834025,0.008771716,11278344,-6192032,9/16/2014,16,1,259,38,0,0,0,0,0,0,0,2014,9,93.89,93.08,93.99,93.77,94.055,93.937,91.8846,1998.98,1984.13,1988.44,17131.97,17031.14,17013.87,593.29
9/17/2014,589.51,596.07,587.12,593.29,1719500,5.521565258,601.0706305,578.9843695,588.78,581.64,584.9,593.42,580.95,587.944,591.766,590.0275,588.7214,571.3049,589.6680883,589.6680883,589.6680883,589.6680883,589.6680883,0.914328565,1.294332696,7.887389484,11.61667563,1333.333333,0.639503325,53.99738632,-38.58921162,61.41078838,0.009564937,7754945,-6568490,9/17/2014,17,2,260,38,0,0,0,0,0,0,0,2014,9,94.03,93.89,93.08,94.54,94.059,93.976,91.9842,2001.57,1998.98,1995.69,17156.85,17131.97,17068.71,597.27
9/18/2014,595.05,597.56,593.02,597.27,1494500,5.631562815,601.3836256,578.8573744,593.29,588.78,581.64,591.11,589.51,589.176,592.179,590.1205,588.9996,571.6524,592.2020589,592.2020589,592.2020589,592.2020589,592.2020589,1.444606374,1.324387432,7.648290235,11.32970801,1333.333333,0.696294298,57.02058256,-23.57600905,76.42399095,0.009662803,5948110,2779770,9/18/2014,18,3,261,38,0,0,0,0,0,0,0,2014,9,94.74,94.03,93.89,94.47,94.143,94.0505,92.0846,2011.36,2001.57,1997.45,17265.99,17156.85,17049,605.4
9/19/2014,599.49,605.4,597.76,605.4,4191600,6.578781262,603.9270625,577.6119375,597.27,593.29,588.78,584.9,595.05,593.276,592.941,590.7695,589.5068,572.0436,596.6013726,596.6013726,596.6013726,596.6013726,596.6013726,2.492150453,1.557940036,7.682698076,11.97394022,1333.333333,1.274716451,62.44926493,0,100,0.007585279,34077708,54406968,9/19/2014,19,4,262,38,0,0,0,0,0,0,0,2014,9,94.68,94.74,94.03,93.99,94.174,94.1125,92.1896,2010.4,2011.36,1985.54,17279.74,17265.99,16987.51,597.27
9/22/2014,602.5,603.8,593.12,597.27,1782200,6.729080957,604.4641619,577.5478381,605.4,597.27,593.29,581.64,599.49,596.402,592.505,591.006,589.7192,572.38185,596.8242484,596.8242484,596.8242484,596.8242484,596.8242484,2.635928288,1.773537686,8.011076785,11.87725636,1333.333333,-0.724697904,54.9717369,-28.63684396,71.36315604,0.010909395,-14489286,8429806,9/22/2014,22,0,265,39,0,0,0,0,0,0,0,2014,9,93.8,94.68,94.74,93.08,94.099,94.1235,92.2654,1994.29,2010.4,1984.13,17172.68,17279.74,17031.14,591.18
9/23/2014,595,596.65,590.24,591.18,1403700,6.728383144,604.4932663,577.5797337,597.27,605.4,597.27,588.78,602.5,596.882,592.426,591.0365,589.6576,572.69175,594.9428323,594.9428323,594.9428323,594.9428323,594.9428323,2.232723706,1.86537489,7.940999871,11.38241853,1333.333333,-0.133452709,50.12960686,-50.08805918,49.91194082,0.011931854,-8548533,856257,9/23/2014,23,1,266,39,0,0,0,0,0,0,0,2014,9,93.55,93.8,94.68,93.89,94.077,94.1055,92.3254,1982.77,1994.29,1998.98,17055.87,17172.68,17131.97,598.42
9/24/2014,591.57,600.11,590.3,598.42,1758000,6.885749032,605.3229981,577.7800019,591.18,597.27,605.4,593.29,595,597.908,592.926,591.5515,589.7648,573.0065,596.1018882,596.1018882,596.1018882,596.1018882,596.1018882,2.468928392,1.986085591,8.074499881,11.3452223,1333.333333,0.842573557,55.18365507,-24.58612187,75.41387813,0.012733681,12727920,18107400,9/24/2014,24,2,267,39,0,0,0,0,0,0,0,2014,9,94.55,93.55,93.8,94.03,94.078,94.1325,92.4116,1998.3,1982.77,2001.57,17210.06,17055.87,17156.85,585.25
9/25/2014,596.99,598.07,584.74,585.25,1671000,6.755835217,605.1756704,578.1523296,598.42,591.18,597.27,597.27,591.57,595.504,592.34,591.664,589.6574,573.2347,592.4845921,592.4845921,592.4845921,592.4845921,592.4845921,1.575254817,1.903919436,8.474892746,10.54114711,1333.333333,-0.991355247,46.04274058,-70.97569567,29.02430433,0.016013397,-22007070,3759750,9/25/2014,25,3,268,39,0,0,0,0,0,0,0,2014,9,92.56,94.55,93.55,94.74,93.887,94.0595,92.451,1965.99,1998.3,2011.36,16945.8,17210.06,17265.99,587.9
9/26/2014,585.93,589.57,585,587.9,1289100,6.281943296,604.6068866,579.4791134,585.25,598.42,591.18,605.4,596.99,592.004,592.64,592.043,589.799,573.45985,590.9563947,590.9563947,590.9563947,590.9563947,590.9563947,1.068527602,1.736841069,8.195971836,9.794505861,1333.333333,0.512908189,47.91238259,-61.64142304,38.35857696,0.013897627,3416115,9771378,9/26/2014,26,4,269,39,0,0,0,0,0,0,0,2014,9,93.55,92.56,94.55,94.68,93.843,94.041,92.5342,1982.85,1965.99,2010.4,17113.15,16945.8,17279.74,587.81
9/29/2014,581.83,589.31,581.57,587.81,1143700,5.949197624,604.2138952,580.4171048,587.9,585.25,598.42,597.27,585.93,590.112,593.257,592.3155,589.453,573.703,589.9075965,589.9075965,589.9075965,589.9075965,589.9075965,0.652162661,1.519905388,8.163402419,9.553357989,1333.333333,1.060793618,47.85173862,-61.95843607,38.04156393,0.013325347,-102933,6233165,9/29/2014,29,0,272,40,0,0,0,0,0,0,0,2014,9,93.42,93.55,92.56,93.8,93.877,93.9985,92.5864,1977.8,1982.85,1994.29,17071.22,17113.15,17172.68,588.41
9/30/2014,587.49,591,584.5,588.41,1571500,5.956569549,604.2176391,580.3913609,587.81,587.9,585.25,591.18,581.83,589.558,593.22,592.3045,589.2524,573.96745,589.4083977,589.4083977,589.4083977,589.4083977,589.4083977,0.366382007,1.289200711,8.04458796,9.075974832,1333.333333,-0.062841808,48.32135624,-59.84501585,40.15498415,0.012768004,942900,-345730,9/30/2014,30,1,273,40,1,0,1,0,0,0,0,2014,9,93.56,93.42,93.55,93.55,93.844,93.9495,92.6436,1972.29,1977.8,1982.77,17042.9,17071.22,17055.87,579.63
10/1/2014,586.8,588.72,578.02,579.63,1447700,6.578004017,604.966008,578.653992,588.41,587.81,587.9,598.42,587.49,585.8,591.854,591.81,588.7736,574.21095,586.1489318,586.1489318,586.1489318,586.1489318,586.1489318,-0.562094369,0.918941695,8.234260249,9.472336597,1333.333333,-2.302415345,42.31602024,-90.77139838,9.22860162,0.01150754,-12710806,-14317753,10/1/2014,1,2,274,40,0,1,0,1,0,0,0,2014,10,92.06,93.56,93.42,94.55,93.647,93.853,92.6594,1946.16,1972.29,1998.3,16804.71,17042.9,17210.06,580.88
10/2/2014,578,583.24,574.05,580.88,1536300,7.004935178,605.2068704,577.1871296,579.63,588.41,587.81,585.25,586.8,584.926,590.215,591.197,588.2874,574.4302,584.3926212,584.3926212,584.3926212,584.3926212,584.3926212,-1.183412391,0.498470878,8.302527374,10.29131815,1333.333333,-2.744152561,43.39460968,-78.21371611,21.78628389,0.007713791,1920375,-18835038,10/2/2014,2,3,275,40,0,0,0,0,0,0,0,2014,10,92.06,92.06,93.56,92.56,93.379,93.761,92.6634,1946.17,1946.16,1965.99,16801.05,16804.71,16945.8,586.25
10/3/2014,584.1,588.29,583.5,586.25,1214500,6.908435328,604.4373707,576.8036293,580.88,579.63,588.41,587.9,578,584.596,588.3,590.6205,587.9522,574.6841,585.0117475,585.0117475,585.0117475,585.0117475,585.0117475,-1.228337766,0.153109149,8.238775419,10.25724531,1333.333333,-3.163197886,47.90148221,-61.08452951,38.91547049,0.008837764,6521865,-14003185,10/3/2014,3,4,276,40,0,0,0,0,0,0,0,2014,10,92.97,92.06,92.06,93.55,93.208,93.691,92.6876,1967.9,1946.17,1982.85,17009.69,16801.05,17113.15,587.78
10/6/2014,589.95,592.4,585.4,587.78,1286100,6.423932719,602.7758654,577.0801346,586.25,580.88,579.63,587.81,584.1,584.59,587.351,589.928,587.7462,574.9084,585.9344983,585.9344983,585.9344983,585.9344983,585.9344983,-1.127486276,-0.103009936,8.15029146,9.640434062,1333.333333,-1.588896144,49.14388521,-56.20414673,43.79585327,0.008952891,1967733,-17812485,10/6/2014,6,0,279,41,0,0,0,0,0,0,0,2014,10,92.77,92.97,92.06,93.42,93.105,93.602,92.715,1964.82,1967.9,1977.8,16991.91,17009.69,17071.22,574.1
10/7/2014,584.9,585.85,574.1,574.1,1545700,7.307027241,603.6485545,574.4204455,587.78,586.25,580.88,588.41,589.95,581.728,585.643,589.0345,587.2478,575.06065,581.9896655,581.9896655,581.9896655,581.9896655,581.9896655,-2.126904781,-0.507788905,8.545270642,10.3390403,1333.333333,-2.88913698,39.96660946,-99.84051037,0.159489633,0.013640729,-21145176,-27621659,10/7/2014,7,1,280,41,0,0,0,0,0,0,0,2014,10,91.45,92.77,92.97,93.56,92.895,93.486,92.7154,1935.1,1964.82,1972.29,16719.39,16991.91,17042.9,583.74
10/8/2014,574.79,584.69,567.64,583.74,2207900,7.321828557,603.1941571,573.9068429,574.1,587.78,586.25,579.63,584.9,582.55,584.175,588.5505,587.0436,575.22505,582.5731104,582.5731104,582.5731104,582.5731104,582.5731104,-2.116683897,-0.829567903,9.15275131,11.56459944,1333.333333,-2.453126567,47.41829587,-57.36228814,42.63771186,0.015076663,21284156,-21372472,10/8/2014,8,2,281,41,0,0,0,0,0,0,0,2014,10,93.23,91.45,92.77,92.06,92.763,93.4205,92.7546,1968.89,1935.1,1946.16,16994.22,16719.39,16804.71,570.81
